ProductID,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,LocationType,OutletType,CustomerSegmentCode,SalesCategory
DRF23,Low Fat,0.123151947,Hard Drinks,175.2396,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
DRF23,Low Fat,0.123346085,Hard Drinks,172.5396,OUT017,2007,Tier 2,Supermarket Type1,Green,High
DRF23,Low Fat,0.205294827,Hard Drinks,172.8396,OUT010,1998,Tier 3,Grocery Store,Blue,Low
DRF25,Low Fat,0.038736754,Soft Drinks,37.319,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
DRF25,Low Fat,0.038892859,Soft Drinks,36.119,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
DRF25,Low Fat,0.038917891,Soft Drinks,35.919,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
DRF25,Low Fat,0.038925251,Soft Drinks,34.919,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRF25,Low Fat,0.03898577,Soft Drinks,34.619,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
DRF25,Low Fat,0.039004193,Soft Drinks,37.019,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
DRF25,Low Fat,0.068153091,Soft Drinks,36.019,OUT019,1985,Tier 1,Grocery Store,Red,Low
DRF27,Low Fat,0.02827966,Dairy,152.234,OUT027,1985,Tier 3,Supermarket Type3,Green,Low
DRF27,Low Fat,0.028393624,Dairy,153.434,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
DRF27,Low Fat,0.028411899,Dairy,152.334,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
DRF27,Low Fat,0.028417272,Dairy,154.534,OUT046,1997,Tier 1,Supermarket Type1,Red,High
DRF27,Low Fat,0.028461453,Dairy,152.234,OUT049,1999,Tier 1,Supermarket Type1,Red,High
DRF27,Low Fat,0.028533032,Dairy,151.434,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
DRF27,low fat,0.028578012,Dairy,152.234,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
DRF27,Low Fat,0.049754975,Dairy,152.134,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRF36,Low Fat,0.023463124,Soft Drinks,190.6846,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
DRF36,Low Fat,0.023577298,Soft Drinks,192.6846,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
DRF36,Low Fat,0.023613955,Soft Drinks,192.8846,OUT049,1999,Tier 1,Supermarket Type1,Red,High
DRF36,LF,0.023625114,Soft Drinks,189.3846,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
DRF36,Low Fat,0.023673342,Soft Drinks,189.0846,OUT018,2009,Tier 3,Supermarket Type2,Green,High
DRF36,Low Fat,0.039463564,Soft Drinks,189.9846,OUT010,1998,Tier 3,Grocery Store,Blue,Low
DRF37,Low Fat,0,Soft Drinks,263.591,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
DRF37,Low Fat,0,Soft Drinks,261.291,OUT019,1985,Tier 1,Grocery Store,Red,Low
DRF37,Low Fat,0.084262458,Soft Drinks,261.591,OUT013,1987,Tier 3,Supermarket Type1,Red,High
DRF37,low fat,0.084316691,Soft Drinks,263.391,OUT035,2004,Tier 2,Supermarket Type1,Green,High
DRF37,Low Fat,0.084676173,Soft Drinks,263.191,OUT018,2009,Tier 3,Supermarket Type2,Red,High
DRF37,Low Fat,0.084809658,Soft Drinks,261.191,OUT017,2007,Tier 2,Supermarket Type1,Red,High
DRF48,Low Fat,0.05190652,Soft Drinks,188.1898,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
DRF49,LF,0.071064499,Soft Drinks,114.4518,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
DRF49,Low Fat,0.071077939,Soft Drinks,114.2518,OUT046,1997,Tier 1,Supermarket Type1,Green,High
DRF49,Low Fat,0.071188446,Soft Drinks,111.9518,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
DRF49,Low Fat,0.071222087,Soft Drinks,113.5518,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
DRF49,Low Fat,0.07136748,Soft Drinks,111.8518,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRF49,Low Fat,0.124448295,Soft Drinks,112.0518,OUT019,1985,Tier 1,Grocery Store,Green,Low
DRF51,Low Fat,0.165838224,Dairy,36.6506,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
DRF51,Low Fat,0.166174549,Dairy,37.4506,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
DRF51,Low Fat,0.166513779,Dairy,38.0506,OUT018,2009,Tier 3,Supermarket Type2,Green,Low
DRF60,Low Fat,0,Soft Drinks,238.1564,OUT018,2009,Tier 3,Supermarket Type2,Green,High
DRF60,Low Fat,0.052149675,Soft Drinks,239.9564,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
DRF60,low fat,0.052174319,Soft Drinks,240.3564,OUT045,2002,Tier 2,Supermarket Type1,Green,High
DRF60,Low Fat,0.052363244,Soft Drinks,236.5564,OUT017,2007,Tier 2,Supermarket Type1,Red,High
DRG01,Low Fat,0.044660955,Soft Drinks,74.767,OUT027,1985,Tier 3,Supermarket Type3,Green,High
DRG01,Low Fat,0.044840933,Soft Drinks,78.367,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRG01,Low Fat,0.044869794,Soft Drinks,76.467,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
DRG01,Low Fat,0.04487828,Soft Drinks,75.467,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRG01,Low Fat,0.078576075,Soft Drinks,78.467,OUT019,1985,Tier 1,Grocery Store,Green,Low
DRG03,Low Fat,0.061686402,Dairy,153.9998,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
DRG03,Low Fat,0.061934991,Dairy,154.4998,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
DRG03,Low Fat,0.061986574,Dairy,153.0998,OUT046,1997,Tier 1,Supermarket Type1,Red,High
DRG03,Low Fat,0.062239081,Dairy,154.2998,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRG03,Low Fat,0.103752817,Dairy,155.1998,OUT010,1998,Tier 3,Grocery Store,Red,Low
DRG11,Low Fat,0,Hard Drinks,108.9596,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRG11,Low Fat,0.083768522,Hard Drinks,109.8596,OUT013,1987,Tier 3,Supermarket Type1,Red,High
DRG11,Low Fat,0.084008316,Hard Drinks,108.2596,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
DRG11,Low Fat,0.084179812,Hard Drinks,109.0596,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
DRG11,Low Fat,0.14032811,Hard Drinks,109.1596,OUT010,1998,Tier 3,Grocery Store,Blue,Low
DRG13,Low Fat,0.037006076,Soft Drinks,164.7526,OUT027,1985,Tier 3,Supermarket Type3,Green,High
DRG13,Low Fat,0.037155206,Soft Drinks,166.4526,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
DRG13,Low Fat,0.03717912,Soft Drinks,162.5526,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
DRG13,Low Fat,0.037337632,Soft Drinks,163.7526,OUT018,2009,Tier 3,Supermarket Type2,Green,High
DRG13,Low Fat,0.037396492,Soft Drinks,165.6526,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
DRG15,Low Fat,0,Dairy,60.1536,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRG15,Low Fat,0.076721393,Dairy,59.4536,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
DRG15,Low Fat,0.076735903,Dairy,62.4536,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRG15,Low Fat,0.076855207,Dairy,59.3536,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
DRG15,Low Fat,0.076891526,Dairy,61.5536,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
DRG15,Low Fat,0.077169953,Dairy,63.0536,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
DRG23,Low Fat,0,Hard Drinks,154.0682,OUT018,2009,Tier 3,Supermarket Type2,Green,High
DRG23,Low Fat,0.086360962,Hard Drinks,151.2682,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
DRG23,Low Fat,0.086708987,Hard Drinks,151.7682,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRG23,Low Fat,0.086764795,Hard Drinks,153.8682,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
DRG23,Low Fat,0.086781204,Hard Drinks,152.2682,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRG23,Low Fat,0.086916126,Hard Drinks,153.3682,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
DRG23,Low Fat,0.086957199,Hard Drinks,152.5682,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
DRG25,Low Fat,0.019033838,Soft Drinks,185.624,OUT013,1987,Tier 3,Supermarket Type1,Green,High
DRG25,Low Fat,0.019046089,Soft Drinks,188.424,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
DRG27,Low Fat,0,Dairy,42.0138,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
DRG27,Low Fat,0.105110692,Dairy,41.1138,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
DRG27,Low Fat,0.105274111,Dairy,39.9138,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
DRG27,Low Fat,0.105323859,Dairy,39.1138,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
DRG27,Low Fat,0.184035253,Dairy,42.2138,OUT019,1985,Tier 1,Grocery Store,Red,Low
DRG36,LF,0.094916347,Soft Drinks,172.3106,OUT027,1985,Tier 3,Supermarket Type3,Green,High
DRG36,Low Fat,0.095298849,Soft Drinks,171.8106,OUT013,1987,Tier 3,Supermarket Type1,Red,High
DRG36,LF,0.095360186,Soft Drinks,172.3106,OUT035,2004,Tier 2,Supermarket Type1,Red,High
DRG36,Low Fat,0.095378221,Soft Drinks,170.5106,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRG36,low fat,0.09557165,Soft Drinks,171.0106,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
DRG37,Low Fat,0.019362306,Soft Drinks,154.6972,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
DRG37,Low Fat,0.019374768,Soft Drinks,155.8972,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
DRG37,Low Fat,0.019378432,Soft Drinks,156.4972,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
DRG37,Low Fat,0.01940856,Soft Drinks,156.7972,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
DRG37,Low Fat,0.019417732,Soft Drinks,153.7972,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
DRG37,Low Fat,0.019457372,Soft Drinks,153.9972,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
DRG37,LF,0.033929133,Soft Drinks,154.3972,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRG39,Low Fat,0.042180995,Dairy,52.0982,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRG39,Low Fat,0.042246575,Dairy,54.2982,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
DRG39,Low Fat,0.042352822,Dairy,51.6982,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
DRG48,Low Fat,0.014484582,Soft Drinks,143.9102,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
DRG48,Low Fat,0.014555066,Soft Drinks,145.2102,OUT046,1997,Tier 1,Supermarket Type1,Green,High
DRG48,Low Fat,0.014577695,Soft Drinks,147.2102,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
DRG48,Low Fat,0.014584584,Soft Drinks,146.3102,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
DRG48,Low Fat,0.014614357,Soft Drinks,147.3102,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRG49,Low Fat,0.067128641,Soft Drinks,242.8486,OUT027,1985,Tier 3,Supermarket Type3,Red,High
DRG49,Low Fat,0.067592098,Soft Drinks,246.0486,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
DRG49,Low Fat,0.067730081,Soft Drinks,242.6486,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRG49,Low Fat,0.067836851,Soft Drinks,246.1486,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
DRG49,Low Fat,0.112906337,Soft Drinks,243.5486,OUT010,1998,Tier 3,Grocery Store,Red,Low
DRG51,Low Fat,0.011539622,Dairy,163.5526,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
DRG51,Low Fat,0.011557563,Dairy,165.3526,OUT049,1999,Tier 1,Supermarket Type1,Red,High
DRG51,Low Fat,0.011563024,Dairy,164.9526,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
DRG51,Low Fat,0.011604894,Dairy,166.0526,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRG51,Low Fat,0.019314961,Dairy,164.6526,OUT010,1998,Tier 3,Grocery Store,Green,Low
DRH01,Low Fat,0.097429924,Soft Drinks,172.8738,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
DRH01,Low Fat,0.097904029,Soft Drinks,174.8738,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRH01,Low Fat,0.098102581,Soft Drinks,172.9738,OUT045,2002,Tier 2,Supermarket Type1,Red,High
DRH01,Low Fat,0.098457814,Soft Drinks,171.7738,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRH01,Low Fat,0.171417316,Soft Drinks,173.0738,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRH03,Low Fat,0.035057688,Dairy,91.612,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
DRH03,Low Fat,0.035064318,Dairy,92.412,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRH03,low fat,0.035118834,Dairy,93.412,OUT049,1999,Tier 1,Supermarket Type1,Blue,Low
DRH03,low fat,0.035207155,Dairy,93.512,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
DRH03,Low Fat,0.05869048,Dairy,91.612,OUT010,1998,Tier 3,Grocery Store,Green,Low
DRH03,Low Fat,0.061393095,Dairy,91.812,OUT019,1985,Tier 1,Grocery Store,Green,Low
DRH11,Low Fat,0.075192072,Hard Drinks,56.0614,OUT027,1985,Tier 3,Supermarket Type3,Green,High
DRH11,Low Fat,0.075495088,Hard Drinks,55.3614,OUT013,1987,Tier 3,Supermarket Type1,Green,Low
DRH11,Low Fat,0.075675438,Hard Drinks,53.3614,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
DRH11,LF,0.075711199,Hard Drinks,55.6614,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
DRH13,Low Fat,0.023866079,Soft Drinks,107.128,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRH13,Low Fat,0.023885957,Soft Drinks,106.628,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRH13,Low Fat,0.023934398,Soft Drinks,105.828,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
DRH13,Low Fat,0.023983258,Soft Drinks,106.328,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
DRH13,Low Fat,0.041821227,Soft Drinks,107.628,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRH15,Low Fat,0,Dairy,45.9428,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRH15,Low Fat,0.109911272,Dairy,41.9428,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
DRH15,Low Fat,0.110359004,Dairy,42.7428,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
DRH15,Low Fat,0.19244045,Dairy,43.9428,OUT019,1985,Tier 1,Grocery Store,Red,Low
DRH23,Low Fat,0,Hard Drinks,54.9614,OUT049,1999,Tier 1,Supermarket Type1,Blue,Low
DRH23,Low Fat,0.170176516,Hard Drinks,55.2614,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRH23,Low Fat,0.170663661,Hard Drinks,56.4614,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
DRH23,Low Fat,0.171281641,Hard Drinks,54.0614,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
DRH23,Low Fat,0.298205272,Hard Drinks,55.7614,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRH25,Low Fat,0,Soft Drinks,52.2324,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
DRH25,Low Fat,0.014522363,Soft Drinks,50.2324,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
DRH25,Low Fat,0.014580886,Soft Drinks,50.2324,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
DRH25,Low Fat,0.014622625,Soft Drinks,52.0324,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
DRH25,Low Fat,0.014675574,Soft Drinks,50.8324,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
DRH25,Low Fat,0.02442574,Soft Drinks,52.9324,OUT010,1998,Tier 3,Grocery Store,Blue,Low
DRH36,Low Fat,0,Soft Drinks,73.4696,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
DRH36,Low Fat,0.033373748,Soft Drinks,74.0696,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
DRH36,Low Fat,0.03338006,Soft Drinks,74.0696,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
DRH36,Low Fat,0.033447756,Soft Drinks,73.9696,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
DRH36,Low Fat,0.033568871,Soft Drinks,74.9696,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRH36,Low Fat,0.058444176,Soft Drinks,73.0696,OUT019,1985,Tier 1,Grocery Store,Green,Low
DRH37,Low Fat,0.041581725,Soft Drinks,163.3526,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
DRH37,Low Fat,0.041608488,Soft Drinks,165.4526,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
DRH37,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
DRH37,Low Fat,0.041700756,Soft Drinks,164.8526,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
DRH37,Low Fat,0.041851756,Soft Drinks,162.7526,OUT017,2007,Tier 2,Supermarket Type1,Green,High
DRH37,Low Fat,0.072864869,Soft Drinks,165.2526,OUT019,1985,Tier 1,Grocery Store,Red,Low
DRH39,Low Fat,0,Dairy,78.467,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRH39,low fat,0,Dairy,75.967,OUT019,1985,Tier 1,Grocery Store,Red,Low
DRH39,Low Fat,0.092241348,Dairy,75.867,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
DRH39,Low Fat,0.09261307,Dairy,76.367,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
DRH39,Low Fat,0.092834313,Dairy,77.667,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
DRH39,Low Fat,0.093214498,Dairy,74.667,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRH49,Low Fat,0.024635077,Soft Drinks,84.1592,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
DRH49,Low Fat,0.024655594,Soft Drinks,84.3592,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
DRH49,Low Fat,0.024756031,Soft Drinks,83.8592,OUT018,2009,Tier 3,Supermarket Type2,Green,Low
DRH49,Low Fat,0.043168763,Soft Drinks,82.8592,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRH51,Low Fat,0,Dairy,89.1856,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
DRH51,Low Fat,0.097135675,Dairy,89.3856,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
DRH51,Low Fat,0.097198194,Dairy,89.8856,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
DRH51,Low Fat,0.097367722,Dairy,89.3856,OUT049,1999,Tier 1,Supermarket Type1,Blue,Low
DRH51,Low Fat,0.170213676,Dairy,89.5856,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRH59,low fat,0,Hard Drinks,72.338,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
DRH59,Low Fat,0.05843345,Hard Drinks,74.738,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRH59,LF,0.097805615,Hard Drinks,73.938,OUT010,1998,Tier 3,Grocery Store,Green,Low
DRI01,Low Fat,0,Soft Drinks,173.7422,OUT045,2002,Tier 2,Supermarket Type1,Red,High
DRI01,Low Fat,0,Soft Drinks,172.0422,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
DRI01,Low Fat,0.034286109,Soft Drinks,173.1422,OUT027,1985,Tier 3,Supermarket Type3,Green,High
DRI01,Low Fat,0.034424278,Soft Drinks,171.8422,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
DRI01,Low Fat,0.034452949,Soft Drinks,174.0422,OUT046,1997,Tier 1,Supermarket Type1,Red,High
DRI01,Low Fat,0.034647829,Soft Drinks,171.2422,OUT017,2007,Tier 2,Supermarket Type1,Red,High
DRI01,Low Fat,0.057667173,Soft Drinks,172.1422,OUT010,1998,Tier 3,Grocery Store,Blue,Low
DRI03,Low Fat,0,Dairy,175.1028,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
DRI03,Low Fat,0,Dairy,175.3028,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
DRI03,Low Fat,0.0226848,Dairy,178.1028,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
DRI03,Low Fat,0.0226994,Dairy,176.4028,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
DRI03,Low Fat,0.022703693,Dairy,177.9028,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
DRI03,Low Fat,0.022796178,Dairy,178.1028,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRI03,Low Fat,0.022832115,Dairy,176.7028,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRI03,Low Fat,0.039751236,Dairy,176.9028,OUT019,1985,Tier 1,Grocery Store,Green,Low
DRI11,Low Fat,0.034237682,Hard Drinks,113.2834,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
DRI11,Low Fat,0.034397781,Hard Drinks,115.7834,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
DRI11,Low Fat,0.034457776,Hard Drinks,113.3834,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
DRI11,Low Fat,0.03447406,Hard Drinks,117.0834,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
DRI11,Low Fat,0.034544435,Hard Drinks,116.0834,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRI11,Low Fat,0.057585723,Hard Drinks,113.7834,OUT010,1998,Tier 3,Grocery Store,Green,Low
DRI11,Low Fat,0.060237465,Hard Drinks,115.9834,OUT019,1985,Tier 1,Grocery Store,Blue,Low
DRI13,Low Fat,0.020310046,Soft Drinks,218.0508,OUT013,1987,Tier 3,Supermarket Type1,Green,High
DRI13,Low Fat,0.020326962,Soft Drinks,216.7508,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
DRI13,Low Fat,0.020409765,Soft Drinks,218.3508,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRI13,Low Fat,0.020441939,Soft Drinks,216.4508,OUT017,2007,Tier 2,Supermarket Type1,Red,High
DRI23,Low Fat,0,Hard Drinks,162.0578,OUT035,2004,Tier 2,Supermarket Type1,Red,High
DRI23,Low Fat,0.136532569,Hard Drinks,159.6578,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
DRI23,Low Fat,0.137410256,Hard Drinks,161.7578,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
DRI23,Low Fat,0.13747519,Hard Drinks,158.6578,OUT045,2002,Tier 2,Supermarket Type1,Red,High
DRI23,Low Fat,0.137755834,Hard Drinks,161.8578,OUT018,2009,Tier 3,Supermarket Type2,Green,High
DRI23,Low Fat,0.137972993,Hard Drinks,158.4578,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRI25,Low Fat,0.033737273,Soft Drinks,56.6614,OUT027,1985,Tier 3,Supermarket Type3,Red,Low
DRI25,Low Fat,0.03387323,Soft Drinks,56.1614,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
DRI25,Low Fat,0.033901442,Soft Drinks,56.2614,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRI25,Low Fat,0.03395415,Soft Drinks,56.4614,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
DRI25,Low Fat,0.033970195,Soft Drinks,55.1614,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
DRI25,LF,0.034093203,Soft Drinks,56.6614,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
DRI25,Low Fat,0.056744064,Soft Drinks,55.6614,OUT010,1998,Tier 3,Grocery Store,Red,Low
DRI37,Low Fat,0.107076832,Soft Drinks,58.7904,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
DRI37,Low Fat,0.107597879,Soft Drinks,58.7904,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRI37,Low Fat,0.107765165,Soft Drinks,59.5904,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
DRI37,Low Fat,0.108036187,Soft Drinks,57.3904,OUT018,2009,Tier 3,Supermarket Type2,Green,Low
DRI37,Low Fat,0.108206497,Soft Drinks,58.3904,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
DRI37,Low Fat,0.180096791,Soft Drinks,57.3904,OUT010,1998,Tier 3,Grocery Store,Green,Low
DRI39,Low Fat,0.096592065,Dairy,54.893,OUT027,1985,Tier 3,Supermarket Type3,Red,High
DRI39,Low Fat,0.097043739,Dairy,57.493,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
DRI39,LF,0.097457483,Dairy,55.393,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
DRI39,Low Fat,0.097611115,Dairy,54.893,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
DRI39,Low Fat,0.162462044,Dairy,55.893,OUT010,1998,Tier 3,Grocery Store,Red,Low
DRI47,Low Fat,0.02090277,Hard Drinks,144.5128,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
DRI47,Low Fat,0.020916223,Hard Drinks,141.8128,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
DRI47,Low Fat,0.020920179,Hard Drinks,143.8128,OUT046,1997,Tier 1,Supermarket Type1,Red,High
DRI47,Low Fat,0.020952705,Hard Drinks,143.5128,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
DRI47,Low Fat,0.021005399,Hard Drinks,144.5128,OUT018,2009,Tier 3,Supermarket Type2,Red,High
DRI47,Low Fat,0.035016091,Hard Drinks,144.3128,OUT010,1998,Tier 3,Grocery Store,Red,Low
DRI49,Low Fat,0.183472595,Soft Drinks,82.0276,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
DRI49,Low Fat,0.183507295,Soft Drinks,82.4276,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
DRI49,Low Fat,0.183879453,Soft Drinks,82.9276,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
DRI49,Low Fat,0.184254826,Soft Drinks,82.4276,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
DRI51,LF,0,Dairy,171.5764,OUT045,2002,Tier 2,Supermarket Type1,Red,High
DRI51,Low Fat,0.042037073,Dairy,172.6764,OUT027,1985,Tier 3,Supermarket Type3,Red,High
DRI51,Low Fat,0.042233642,Dairy,173.3764,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
